OrderID,CustomerID,State,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-010159,CUST-05936,ID,6/28/2022,Summer,Tuesday,Beauty & Personal Care,Oral Care,28.85,1,28.85,5,1.44,27.41,Credit Card,Desktop,Platinum,5,No,4
ORD-010160,CUST-05387,MO,10-02-2023,Fall,Monday,Health & Wellness,Fitness Accessories,114.76,4,459.04,0,0,459.04,Google Pay,Desktop,Gold,6,No,5
ORD-010161,CUST-06660,NC,2/13/2024,Winter,Tuesday,Grocery,Snacks,37.4,2,74.8,5,3.74,71.06,Google Pay,Tablet,Silver,5,No,2
ORD-010162,CUST-03271,NC,11/16/2023,Fall,Thursday,Toys & Games,Board Games,82.88,1,82.88,15,12.43,70.45,Gift Card,Desktop,Gold,3,No,4
ORD-010163,CUST-02680,OK,11/17/2023,Fall,Friday,Books,Self-Help,38.17,1,38.17,0,0,38.17,Buy Now Pay Later,Desktop,Bronze,2,No,4
ORD-010164,CUST-08926,AK,12/16/2023,Winter,Saturday,Home & Kitchen,Cookware,172.22,1,172.22,15,25.83,146.39,Apple Pay,Mobile,Platinum,2,No,3
ORD-010165,CUST-05539,AL,9/19/2024,Fall,Thursday,Grocery,Beverages,30.18,1,30.18,5,1.51,28.67,Gift Card,Desktop,Gold,4,No,5
ORD-010166,CUST-08820,WV,02-03-2022,Winter,Thursday,Electronics,Cameras,703.13,1,703.13,0,0,703.13,Apple Pay,Desktop,Silver,3,No,4
ORD-010167,CUST-02113,MT,05-10-2024,Spring,Friday,Sports & Outdoors,Team Sports,272.62,1,272.62,0,0,272.62,Gift Card,Mobile,Bronze,4,No,5
ORD-010168,CUST-06395,SC,03-01-2022,Spring,Tuesday,Health & Wellness,Medical Devices,62.36,1,62.36,20,12.47,49.89,Buy Now Pay Later,Mobile,Silver,4,No,4
ORD-010169,CUST-02274,OH,6/25/2023,Summer,Sunday,Health & Wellness,Fitness Accessories,25.16,2,50.32,0,0,50.32,PayPal,Tablet,Platinum,6,Yes,5
ORD-010170,CUST-06683,OK,4/19/2022,Spring,Tuesday,Beauty & Personal Care,Skincare,25.17,2,50.34,0,0,50.34,Google Pay,Tablet,Silver,3,No,5
ORD-010171,CUST-08232,WI,6/13/2023,Summer,Tuesday,Clothing,Accessories,36.04,1,36.04,15,5.41,30.63,Apple Pay,Desktop,Gold,2,No,5
ORD-010172,CUST-01115,CO,8/15/2023,Summer,Tuesday,Automotive,Car Care,22.67,1,22.67,0,0,22.67,Gift Card,Tablet,Silver,3,No,1
ORD-010173,CUST-07306,MO,10/13/2022,Fall,Thursday,Health & Wellness,Fitness Accessories,38.99,1,38.99,0,0,38.99,Apple Pay,Desktop,Gold,3,No,5
ORD-010174,CUST-08639,ND,02-09-2025,Winter,Sunday,Books,Fiction,47.59,1,47.59,15,7.14,40.45,PayPal,Mobile,Bronze,2,No,3
ORD-010175,CUST-04717,MO,9/22/2022,Fall,Thursday,Sports & Outdoors,Cycling,376.8,2,753.6,5,37.68,715.92,Google Pay,Desktop,Bronze,3,No,4
ORD-010176,CUST-08707,MI,12/25/2024,Winter,Wednesday,Health & Wellness,Medical Devices,97.12,4,388.48,10,38.85,349.63,PayPal,Mobile,Platinum,6,No,4
ORD-010177,CUST-06038,SC,09-11-2022,Fall,Sunday,Toys & Games,Board Games,49.19,1,49.19,0,0,49.19,Gift Card,Desktop,Gold,4,No,5
ORD-010178,CUST-08577,ID,05-04-2022,Spring,Wednesday,Grocery,Organic,39.46,2,78.92,0,0,78.92,Debit Card,Tablet,Silver,3,No,4
ORD-010179,CUST-05726,NC,9/28/2023,Fall,Thursday,Grocery,Organic,14.38,1,14.38,10,1.44,12.94,Debit Card,Tablet,Bronze,5,No,3
ORD-010180,CUST-01286,KY,05-06-2024,Spring,Monday,Toys & Games,Board Games,61.64,2,123.28,0,0,123.28,Gift Card,Desktop,Silver,2,No,5
ORD-010181,CUST-08928,NC,10-03-2022,Fall,Monday,Clothing,Footwear,58.76,1,58.76,0,0,58.76,Buy Now Pay Later,Tablet,Bronze,5,No,5
ORD-010182,CUST-05902,MN,9/19/2022,Fall,Monday,Electronics,Laptops,1082.02,1,1082.02,0,0,1082.02,Gift Card,Desktop,Silver,5,No,4
ORD-010183,CUST-06724,WY,7/15/2023,Summer,Saturday,Home & Kitchen,Storage,391.81,1,391.81,10,39.18,352.63,Buy Now Pay Later,Mobile,Platinum,6,No,3
ORD-010184,CUST-06484,ND,5/30/2024,Spring,Thursday,Grocery,Dairy,38.83,1,38.83,0,0,38.83,PayPal,Tablet,Bronze,5,No,2
ORD-010185,CUST-03499,PA,7/20/2024,Summer,Saturday,Health & Wellness,Medical Devices,53.18,1,53.18,0,0,53.18,Debit Card,Desktop,Platinum,2,No,4
ORD-010186,CUST-02661,LA,10/22/2022,Fall,Saturday,Electronics,Smartphones,101.75,1,101.75,0,0,101.75,Google Pay,Desktop,Silver,4,No,5
ORD-010187,CUST-04765,OH,1/18/2024,Winter,Thursday,Sports & Outdoors,Team Sports,67.38,1,67.38,0,0,67.38,Debit Card,Desktop,Platinum,1,No,5
ORD-010188,CUST-03966,GA,10/31/2024,Fall,Thursday,Beauty & Personal Care,Skincare,20.09,1,20.09,20,4.02,16.07,Gift Card,Mobile,Bronze,5,No,3
ORD-010189,CUST-05325,AK,4/15/2024,Spring,Monday,Automotive,Parts,195,1,195,0,0,195,Credit Card,Mobile,Gold,3,No,4
ORD-010190,CUST-06882,OK,06-06-2022,Summer,Monday,Books,Self-Help,42.32,2,84.64,15,12.7,71.94,Buy Now Pay Later,Desktop,Gold,1,No,4
ORD-010191,CUST-08442,SC,05-08-2022,Spring,Sunday,Grocery,Snacks,8.38,2,16.76,0,0,16.76,Apple Pay,Tablet,Platinum,3,No,3
ORD-010192,CUST-07222,ME,01-11-2024,Winter,Thursday,Electronics,Laptops,204.98,2,409.96,0,0,409.96,PayPal,Tablet,Gold,6,No,4
ORD-010193,CUST-05985,KY,10/20/2024,Fall,Sunday,Automotive,Car Care,218.07,1,218.07,0,0,218.07,Buy Now Pay Later,Desktop,Bronze,4,No,5
ORD-010194,CUST-08763,NJ,3/13/2024,Spring,Wednesday,Health & Wellness,Medical Devices,25.3,5,126.5,0,0,126.5,Credit Card,Desktop,Silver,5,No,4
ORD-010195,CUST-07572,WI,8/21/2024,Summer,Wednesday,Health & Wellness,Vitamins,14.29,1,14.29,5,0.71,13.58,Buy Now Pay Later,Mobile,Bronze,2,No,4
ORD-010196,CUST-06329,NJ,08-09-2024,Summer,Friday,Clothing,Footwear,29.64,1,29.64,0,0,29.64,Google Pay,Tablet,Gold,2,No,1
ORD-010197,CUST-04929,GA,11-09-2023,Fall,Thursday,Sports & Outdoors,Camping Gear,195.38,1,195.38,25,48.84,146.54,Buy Now Pay Later,Desktop,Silver,2,No,4
ORD-010198,CUST-01331,TX,06-07-2023,Summer,Wednesday,Sports & Outdoors,Team Sports,257.22,2,514.44,20,102.89,411.55,Apple Pay,Mobile,Silver,6,No,4
ORD-010199,CUST-01837,DE,8/13/2023,Summer,Sunday,Beauty & Personal Care,Fragrances,13.84,1,13.84,0,0,13.84,Credit Card,Mobile,Silver,4,No,5
ORD-010200,CUST-01468,HI,12/28/2022,Winter,Wednesday,Electronics,Tablets,418.91,1,418.91,15,62.84,356.07,Gift Card,Mobile,Silver,1,No,1
ORD-010201,CUST-03352,KY,5/20/2024,Spring,Monday,Beauty & Personal Care,Skincare,20.2,1,20.2,0,0,20.2,Google Pay,Mobile,Platinum,2,No,5
ORD-010202,CUST-01359,CA,06-08-2022,Summer,Wednesday,Automotive,Car Accessories,217.14,1,217.14,0,0,217.14,Gift Card,Desktop,Silver,4,No,5
ORD-010203,CUST-07346,IA,01-05-2025,Winter,Sunday,Home & Kitchen,Cookware,124.97,1,124.97,0,0,124.97,Apple Pay,Tablet,Gold,3,No,5
ORD-010204,CUST-03712,NE,4/28/2022,Spring,Thursday,Automotive,Electronics,100.52,2,201.04,0,0,201.04,Google Pay,Mobile,Bronze,4,Yes,5
ORD-010205,CUST-02611,AK,11-10-2023,Fall,Friday,Sports & Outdoors,Fitness Equipment,148.85,1,148.85,0,0,148.85,Credit Card,Desktop,Silver,6,No,3
ORD-010206,CUST-03570,ID,08-08-2023,Summer,Tuesday,Health & Wellness,Medical Devices,102.55,4,410.2,0,0,410.2,Buy Now Pay Later,Mobile,Gold,5,No,4
ORD-010207,CUST-05444,AR,12-07-2022,Winter,Wednesday,Toys & Games,Puzzles,113.06,1,113.06,10,11.31,101.75,Credit Card,Tablet,Silver,3,No,4
ORD-010208,CUST-07029,WA,11-09-2024,Fall,Saturday,Clothing,Accessories,70.37,1,70.37,0,0,70.37,Buy Now Pay Later,Mobile,Gold,5,Yes,2
ORD-010209,CUST-01080,PA,1/19/2025,Winter,Sunday,Electronics,Cameras,456.02,1,456.02,25,114,342.02,Gift Card,Tablet,Silver,5,No,3
ORD-010210,CUST-08179,AK,3/16/2023,Spring,Thursday,Grocery,Bakery,47.89,2,95.78,0,0,95.78,Buy Now Pay Later,Mobile,Platinum,2,No,3
ORD-010211,CUST-08343,TN,7/21/2023,Summer,Friday,Toys & Games,Educational,26.33,1,26.33,0,0,26.33,Google Pay,Tablet,Platinum,3,No,4
ORD-010212,CUST-07915,ME,3/31/2024,Spring,Sunday,Books,Fiction,48.21,1,48.21,25,12.05,36.16,Debit Card,Desktop,Platinum,3,No,4
ORD-010213,CUST-06914,NJ,11/26/2022,Fall,Saturday,Electronics,Cameras,253.91,1,253.91,15,38.09,215.82,Buy Now Pay Later,Tablet,Platinum,3,No,4
ORD-010214,CUST-06016,AZ,5/31/2022,Spring,Tuesday,Electronics,Headphones,467.62,1,467.62,20,93.52,374.1,Gift Card,Mobile,Gold,3,No,5
ORD-010215,CUST-03034,SC,8/30/2023,Summer,Wednesday,Toys & Games,Action Figures,51.26,1,51.26,0,0,51.26,Credit Card,Tablet,Platinum,2,No,3
ORD-010216,CUST-06414,WA,10-06-2024,Fall,Sunday,Automotive,Car Accessories,68,1,68,0,0,68,Gift Card,Mobile,Platinum,7,No,5
ORD-010217,CUST-03770,GA,06-10-2023,Summer,Saturday,Health & Wellness,Fitness Accessories,135.72,1,135.72,20,27.14,108.58,Buy Now Pay Later,Mobile,Silver,4,No,1
ORD-010218,CUST-08942,CT,07-08-2023,Summer,Saturday,Electronics,Headphones,623.41,1,623.41,25,155.85,467.56,Google Pay,Desktop,Bronze,2,No,4
ORD-010219,CUST-03063,AZ,10/19/2022,Fall,Wednesday,Home & Kitchen,Appliances,100.87,2,201.74,10,20.17,181.57,Google Pay,Tablet,Platinum,3,No,4
ORD-010220,CUST-04083,LA,5/27/2022,Spring,Friday,Health & Wellness,Medical Devices,130.44,1,130.44,20,26.09,104.35,Google Pay,Tablet,Platinum,1,No,1
ORD-010221,CUST-03604,NV,4/15/2023,Spring,Saturday,Toys & Games,Educational,81.99,2,163.98,0,0,163.98,Buy Now Pay Later,Mobile,Platinum,3,No,5
ORD-010222,CUST-03692,OR,09-01-2024,Fall,Sunday,Sports & Outdoors,Team Sports,90.51,4,362.04,0,0,362.04,Google Pay,Desktop,Platinum,3,Yes,4
ORD-010223,CUST-01644,GA,4/15/2022,Spring,Friday,Health & Wellness,Medical Devices,20.47,1,20.47,0,0,20.47,Google Pay,Tablet,Bronze,5,No,5
ORD-010224,CUST-03164,LA,10/26/2024,Fall,Saturday,Toys & Games,Educational,113.91,1,113.91,10,11.39,102.52,PayPal,Mobile,Platinum,4,No,3
ORD-010225,CUST-02399,AL,01-11-2024,Winter,Thursday,Grocery,Bakery,31.37,1,31.37,5,1.57,29.8,Gift Card,Desktop,Bronze,2,No,3
ORD-010226,CUST-03140,PA,06-11-2023,Summer,Sunday,Toys & Games,Action Figures,134.1,1,134.1,0,0,134.1,Credit Card,Desktop,Gold,6,No,5
ORD-010227,CUST-07342,MO,06-04-2023,Summer,Sunday,Health & Wellness,Mental Wellness,72.54,1,72.54,0,0,72.54,Debit Card,Desktop,Silver,6,No,2
ORD-010228,CUST-04855,HI,11-11-2024,Fall,Monday,Clothing,Accessories,164.5,1,164.5,0,0,164.5,Debit Card,Tablet,Silver,8,No,2
ORD-010229,CUST-04209,MS,11/22/2023,Fall,Wednesday,Sports & Outdoors,Water Sports,467.38,1,467.38,0,0,467.38,Apple Pay,Tablet,Bronze,4,No,4
ORD-010230,CUST-06177,KS,03-06-2022,Spring,Sunday,Beauty & Personal Care,Oral Care,40.43,1,40.43,0,0,40.43,Apple Pay,Mobile,Bronze,1,No,4
ORD-010231,CUST-05597,AL,12/23/2024,Winter,Monday,Grocery,Snacks,9.59,1,9.59,5,0.48,9.11,Gift Card,Mobile,Silver,1,No,5
ORD-010232,CUST-04890,IN,7/14/2024,Summer,Sunday,Home & Kitchen,Cookware,354.23,1,354.23,0,0,354.23,Credit Card,Desktop,Platinum,1,No,4
ORD-010233,CUST-05580,CO,10/22/2022,Fall,Saturday,Automotive,Car Accessories,194.13,1,194.13,0,0,194.13,Debit Card,Mobile,Bronze,1,No,5
ORD-010234,CUST-03650,CA,09-06-2023,Fall,Wednesday,Automotive,Parts,84.57,1,84.57,5,4.23,80.34,Gift Card,Tablet,Platinum,2,No,4
ORD-010235,CUST-04150,MT,7/15/2024,Summer,Monday,Books,History,19.03,1,19.03,15,2.85,16.18,Gift Card,Tablet,Platinum,2,No,1
ORD-010236,CUST-08363,SD,7/19/2024,Summer,Friday,Clothing,Footwear,14.91,1,14.91,15,2.24,12.67,Debit Card,Desktop,Gold,4,No,4
ORD-010237,CUST-02476,AL,5/26/2024,Spring,Sunday,Beauty & Personal Care,Makeup,67.79,1,67.79,0,0,67.79,Buy Now Pay Later,Mobile,Silver,2,No,4
ORD-010238,CUST-05296,IN,09-11-2022,Fall,Sunday,Beauty & Personal Care,Oral Care,53.98,1,53.98,20,10.8,43.18,Google Pay,Desktop,Bronze,4,No,3
ORD-010239,CUST-05003,CT,07-05-2022,Summer,Tuesday,Books,Non-Fiction,18.01,2,36.02,0,0,36.02,Gift Card,Desktop,Bronze,6,No,4
ORD-010240,CUST-06142,SC,06-03-2023,Summer,Saturday,Health & Wellness,Vitamins,47.6,2,95.2,0,0,95.2,Google Pay,Mobile,Gold,2,No,5
ORD-010241,CUST-01419,DE,1/13/2022,Winter,Thursday,Toys & Games,Board Games,41.76,1,41.76,15,6.26,35.5,Buy Now Pay Later,Tablet,Platinum,3,Yes,3
ORD-010242,CUST-07144,MI,5/21/2024,Spring,Tuesday,Books,History,36.01,1,36.01,0,0,36.01,PayPal,Tablet,Platinum,3,No,4
ORD-010243,CUST-01478,GA,9/19/2024,Fall,Thursday,Electronics,Cameras,502.63,1,502.63,0,0,502.63,Apple Pay,Desktop,Bronze,5,No,4
ORD-010244,CUST-01326,TX,5/23/2023,Spring,Tuesday,Health & Wellness,Supplements,146.12,1,146.12,10,14.61,131.51,Debit Card,Mobile,Platinum,6,No,4
ORD-010245,CUST-03913,NM,4/21/2023,Spring,Friday,Grocery,Dairy,14.58,1,14.58,0,0,14.58,Debit Card,Desktop,Gold,3,No,4
ORD-010246,CUST-06828,MT,6/24/2022,Summer,Friday,Automotive,Parts,48.39,1,48.39,15,7.26,41.13,Buy Now Pay Later,Mobile,Gold,3,No,5
ORD-010247,CUST-01483,FL,3/21/2024,Spring,Thursday,Electronics,Cameras,174.62,1,174.62,5,8.73,165.89,PayPal,Desktop,Platinum,2,No,4
ORD-010248,CUST-08442,OH,12-10-2023,Winter,Sunday,Home & Kitchen,Storage,385.48,3,1156.44,0,0,1156.44,PayPal,Tablet,Gold,5,No,3
ORD-010249,CUST-01861,RI,12-04-2023,Winter,Monday,Electronics,Cameras,309.45,1,309.45,0,0,309.45,Apple Pay,Desktop,Bronze,4,No,3
ORD-010250,CUST-08278,NM,3/18/2022,Spring,Friday,Electronics,Laptops,1143.58,1,1143.58,20,228.72,914.86,Debit Card,Mobile,Silver,3,No,4
ORD-010251,CUST-06693,CT,5/29/2022,Spring,Sunday,Health & Wellness,Vitamins,148.01,2,296.02,0,0,296.02,Apple Pay,Tablet,Platinum,2,No,5
ORD-010252,CUST-06211,WI,12/14/2023,Winter,Thursday,Sports & Outdoors,Cycling,209.62,1,209.62,0,0,209.62,Buy Now Pay Later,Mobile,Gold,5,No,4
ORD-010253,CUST-07568,MS,01-08-2022,Winter,Saturday,Automotive,Car Accessories,153.02,5,765.1,0,0,765.1,Credit Card,Desktop,Gold,1,No,5
ORD-010254,CUST-08673,NM,12-02-2022,Winter,Friday,Electronics,Smartphones,701.36,2,1402.72,0,0,1402.72,Debit Card,Mobile,Bronze,4,No,4
ORD-010255,CUST-03606,IL,02-07-2025,Winter,Friday,Sports & Outdoors,Cycling,151.33,1,151.33,0,0,151.33,Apple Pay,Tablet,Silver,4,No,5
ORD-010256,CUST-01861,ND,05-09-2023,Spring,Tuesday,Toys & Games,Outdoor Toys,63.53,4,254.12,10,25.41,228.71,Credit Card,Tablet,Platinum,5,No,4
ORD-010257,CUST-01390,WA,06-03-2024,Summer,Monday,Sports & Outdoors,Cycling,307.74,1,307.74,0,0,307.74,Gift Card,Tablet,Bronze,6,No,4
ORD-010258,CUST-03111,MI,11-05-2023,Fall,Sunday,Beauty & Personal Care,Fragrances,78.56,1,78.56,0,0,78.56,Google Pay,Tablet,Gold,4,Yes,5
ORD-010259,CUST-03447,NE,11/26/2023,Fall,Sunday,Sports & Outdoors,Camping Gear,167.02,1,167.02,10,16.7,150.32,Credit Card,Mobile,Silver,8,No,3
ORD-010260,CUST-05504,CO,12/20/2024,Winter,Friday,Sports & Outdoors,Water Sports,324.92,1,324.92,0,0,324.92,Buy Now Pay Later,Desktop,Bronze,6,No,3
ORD-010261,CUST-02761,AZ,5/27/2023,Spring,Saturday,Books,Fiction,17.26,1,17.26,0,0,17.26,Credit Card,Mobile,Platinum,2,No,3
ORD-010262,CUST-01041,ID,01-01-2024,Winter,Monday,Health & Wellness,Vitamins,28.75,3,86.25,0,0,86.25,PayPal,Desktop,Gold,3,No,4
ORD-010263,CUST-04855,NY,6/16/2022,Summer,Thursday,Home & Kitchen,Bedding,50.78,1,50.78,0,0,50.78,Gift Card,Tablet,Gold,4,No,4
ORD-010264,CUST-06389,VA,2/18/2025,Winter,Tuesday,Grocery,Bakery,32.83,1,32.83,0,0,32.83,Buy Now Pay Later,Mobile,Platinum,2,No,5
ORD-010265,CUST-05267,MS,4/16/2024,Spring,Tuesday,Electronics,Laptops,349.87,1,349.87,0,0,349.87,Gift Card,Mobile,Platinum,1,No,4
ORD-010266,CUST-08329,VT,02-04-2024,Winter,Sunday,Health & Wellness,Mental Wellness,81.23,1,81.23,0,0,81.23,Credit Card,Tablet,Platinum,3,No,5
ORD-010267,CUST-03506,IA,12-02-2022,Winter,Friday,Sports & Outdoors,Camping Gear,116.2,1,116.2,0,0,116.2,Apple Pay,Mobile,Gold,2,No,3
ORD-010268,CUST-02433,IL,07-06-2024,Summer,Saturday,Sports & Outdoors,Camping Gear,183.72,1,183.72,25,45.93,137.79,Credit Card,Desktop,Bronze,5,No,3
ORD-010269,CUST-08348,CA,06-05-2022,Summer,Sunday,Books,Non-Fiction,15.42,1,15.42,0,0,15.42,PayPal,Tablet,Platinum,3,No,5
ORD-010270,CUST-04404,GA,3/21/2024,Spring,Thursday,Electronics,Laptops,119.97,1,119.97,0,0,119.97,Google Pay,Mobile,Gold,2,Yes,3
ORD-010271,CUST-04623,CA,6/15/2023,Summer,Thursday,Home & Kitchen,Storage,38.56,1,38.56,10,3.86,34.7,PayPal,Mobile,Platinum,3,No,3
ORD-010272,CUST-01502,WA,7/25/2024,Summer,Thursday,Sports & Outdoors,Cycling,424.07,1,424.07,10,42.41,381.66,Credit Card,Mobile,Gold,5,No,4
ORD-010273,CUST-05943,MO,01-10-2025,Winter,Friday,Toys & Games,Puzzles,132.14,1,132.14,0,0,132.14,Apple Pay,Desktop,Gold,1,Yes,2
ORD-010274,CUST-07007,NH,5/16/2022,Spring,Monday,Health & Wellness,Fitness Accessories,27.95,1,27.95,5,1.4,26.55,Apple Pay,Mobile,Bronze,2,No,4
ORD-010275,CUST-02201,WI,04-09-2024,Spring,Tuesday,Clothing,Bottoms,135.49,5,677.45,5,33.87,643.58,Buy Now Pay Later,Tablet,Bronze,3,No,4
ORD-010276,CUST-03638,NC,12-06-2023,Winter,Wednesday,Health & Wellness,Mental Wellness,61.1,1,61.1,0,0,61.1,Google Pay,Desktop,Silver,1,No,5
ORD-010277,CUST-02508,IL,01-03-2025,Winter,Friday,Electronics,Tablets,216.15,2,432.3,0,0,432.3,Gift Card,Desktop,Silver,1,No,4
ORD-010278,CUST-04468,WV,01-09-2024,Winter,Tuesday,Electronics,Laptops,1102.95,1,1102.95,0,0,1102.95,Gift Card,Desktop,Gold,3,No,4
ORD-010279,CUST-07293,ME,6/19/2023,Summer,Monday,Automotive,Car Care,81.15,1,81.15,0,0,81.15,Credit Card,Desktop,Bronze,4,No,5
ORD-010280,CUST-02341,OH,9/29/2022,Fall,Thursday,Sports & Outdoors,Cycling,311.05,1,311.05,0,0,311.05,Gift Card,Tablet,Bronze,6,No,1
ORD-010281,CUST-01880,DE,6/30/2023,Summer,Friday,Toys & Games,Board Games,97.38,1,97.38,15,14.61,82.77,Gift Card,Desktop,Gold,6,No,4
ORD-010282,CUST-02030,IL,6/17/2022,Summer,Friday,Health & Wellness,Mental Wellness,71.66,2,143.32,5,7.17,136.15,Buy Now Pay Later,Desktop,Gold,4,No,5
ORD-010283,CUST-01810,OK,3/24/2023,Spring,Friday,Home & Kitchen,Appliances,26.42,2,52.84,20,10.57,42.27,Credit Card,Tablet,Gold,5,No,3
ORD-010284,CUST-08167,SC,12/21/2024,Winter,Saturday,Home & Kitchen,Bedding,15.09,2,30.18,10,3.02,27.16,Buy Now Pay Later,Mobile,Platinum,3,No,2
ORD-010285,CUST-07453,MN,06-10-2022,Summer,Friday,Grocery,Dairy,11.98,1,11.98,10,1.2,10.78,Google Pay,Tablet,Silver,5,No,5
ORD-010286,CUST-06680,MN,02-02-2024,Winter,Friday,Grocery,Bakery,24.32,1,24.32,20,4.86,19.46,PayPal,Tablet,Bronze,3,No,5
ORD-010287,CUST-04768,MS,12/24/2022,Winter,Saturday,Automotive,Car Accessories,119.92,1,119.92,0,0,119.92,Gift Card,Desktop,Gold,3,No,2
ORD-010288,CUST-05053,SD,2/29/2024,Winter,Thursday,Beauty & Personal Care,Oral Care,75.11,2,150.22,10,15.02,135.2,Apple Pay,Tablet,Gold,3,No,5
ORD-010289,CUST-06341,TN,02-02-2023,Winter,Thursday,Electronics,Cameras,696.04,1,696.04,5,34.8,661.24,Buy Now Pay Later,Mobile,Silver,5,Yes,3
ORD-010290,CUST-05706,AL,1/16/2024,Winter,Tuesday,Health & Wellness,Fitness Accessories,10.65,2,21.3,20,4.26,17.04,Gift Card,Mobile,Gold,1,No,4
ORD-010291,CUST-05255,NH,10/24/2024,Fall,Thursday,Home & Kitchen,Decor,157.84,1,157.84,0,0,157.84,Credit Card,Desktop,Silver,5,No,4
ORD-010292,CUST-05689,PA,11-08-2023,Fall,Wednesday,Books,History,49.65,2,99.3,0,0,99.3,Gift Card,Mobile,Gold,3,Yes,5
ORD-010293,CUST-05945,SD,11/20/2023,Fall,Monday,Beauty & Personal Care,Makeup,51.75,1,51.75,0,0,51.75,Apple Pay,Desktop,Silver,3,Yes,4
ORD-010294,CUST-06797,SD,02-03-2022,Winter,Thursday,Grocery,Snacks,16.43,1,16.43,0,0,16.43,Buy Now Pay Later,Tablet,Platinum,3,No,4
ORD-010295,CUST-04749,IL,07-07-2023,Summer,Friday,Grocery,Dairy,33.21,1,33.21,20,6.64,26.57,Buy Now Pay Later,Mobile,Silver,4,No,2
ORD-010296,CUST-01752,ME,05-07-2024,Spring,Tuesday,Beauty & Personal Care,Fragrances,63.7,1,63.7,0,0,63.7,Apple Pay,Mobile,Platinum,3,No,5
ORD-010297,CUST-03893,WI,1/18/2025,Winter,Saturday,Sports & Outdoors,Cycling,144.8,1,144.8,0,0,144.8,Debit Card,Desktop,Platinum,2,No,4
ORD-010298,CUST-08805,MD,10/31/2024,Fall,Thursday,Grocery,Beverages,11.68,2,23.36,0,0,23.36,Gift Card,Desktop,Bronze,2,No,5
ORD-010299,CUST-01485,MA,04-05-2024,Spring,Friday,Home & Kitchen,Bedding,92.11,1,92.11,0,0,92.11,Apple Pay,Mobile,Gold,2,Yes,5
ORD-010300,CUST-05984,AK,12/29/2024,Winter,Sunday,Automotive,Parts,132.49,1,132.49,0,0,132.49,PayPal,Mobile,Bronze,3,No,4
ORD-010301,CUST-08436,FL,11/23/2024,Fall,Saturday,Home & Kitchen,Bedding,263.08,3,789.24,0,0,789.24,Credit Card,Mobile,Gold,3,No,5
ORD-010302,CUST-07501,MA,1/26/2025,Winter,Sunday,Books,Non-Fiction,7.23,1,7.23,0,0,7.23,Buy Now Pay Later,Desktop,Silver,5,No,2
ORD-010303,CUST-08876,IN,10-07-2023,Fall,Saturday,Sports & Outdoors,Camping Gear,120.78,5,603.9,5,30.2,573.7,Debit Card,Desktop,Platinum,5,Yes,5
ORD-010304,CUST-03278,GA,8/15/2024,Summer,Thursday,Grocery,Dairy,48.2,1,48.2,0,0,48.2,Credit Card,Tablet,Silver,5,No,1
ORD-010305,CUST-06376,AR,12/23/2022,Winter,Friday,Home & Kitchen,Bedding,205.29,1,205.29,0,0,205.29,Google Pay,Desktop,Silver,6,No,4
ORD-010306,CUST-07532,OH,3/29/2023,Spring,Wednesday,Toys & Games,Board Games,128.1,1,128.1,20,25.62,102.48,PayPal,Mobile,Gold,3,No,5
ORD-010307,CUST-02953,TN,4/22/2022,Spring,Friday,Clothing,Outerwear,167.21,1,167.21,0,0,167.21,Debit Card,Mobile,Silver,4,No,5
ORD-010308,CUST-07100,NC,06-03-2022,Summer,Friday,Electronics,Laptops,1001.47,2,2002.94,0,0,2002.94,Apple Pay,Tablet,Silver,3,No,5
ORD-010309,CUST-08718,NE,02-10-2022,Winter,Thursday,Grocery,Beverages,9.94,1,9.94,0,0,9.94,Gift Card,Tablet,Bronze,1,No,4
ORD-010310,CUST-01012,ND,12/18/2024,Winter,Wednesday,Electronics,Tablets,1117.74,1,1117.74,5,55.89,1061.85,Apple Pay,Desktop,Bronze,4,No,4
ORD-010311,CUST-01858,NM,12/24/2023,Winter,Sunday,Automotive,Parts,202.38,1,202.38,0,0,202.38,Apple Pay,Tablet,Bronze,6,No,4
ORD-010312,CUST-07802,IL,06-10-2024,Summer,Monday,Beauty & Personal Care,Fragrances,38.78,1,38.78,0,0,38.78,Google Pay,Tablet,Gold,3,No,5
ORD-010313,CUST-03021,KS,01-12-2025,Winter,Sunday,Clothing,Footwear,100.1,3,300.3,0,0,300.3,Buy Now Pay Later,Tablet,Bronze,3,Yes,4
ORD-010314,CUST-06115,KY,09-10-2022,Fall,Saturday,Toys & Games,Outdoor Toys,99.59,1,99.59,5,4.98,94.61,Buy Now Pay Later,Tablet,Bronze,3,No,3
ORD-010315,CUST-05695,TX,08-11-2023,Summer,Friday,Grocery,Beverages,18.42,1,18.42,20,3.68,14.74,PayPal,Tablet,Platinum,4,No,5
ORD-010316,CUST-07265,FL,10-04-2023,Fall,Wednesday,Books,History,47.03,1,47.03,15,7.05,39.98,Apple Pay,Desktop,Platinum,3,No,5
ORD-010317,CUST-07379,HI,1/18/2023,Winter,Wednesday,Toys & Games,Educational,10.25,1,10.25,15,1.54,8.71,Google Pay,Desktop,Bronze,4,No,5
